pid,livelong,livelat
10729,113.9131014,22.50435826
10730,114.3392882,22.71090932
10731,114.3392882,22.71090932
10732,114.3392882,22.71090932
10733,114.1122592,22.54745874
10734,114.1122592,22.54745874
10735,114.1122592,22.54745874
10736,114.2330761,22.71232915
10737,114.2330761,22.71232915
10738,114.2330761,22.71232915
10739,114.1081865,22.54774988
10740,114.1081865,22.54774988
10741,114.1081865,22.54774988
10742,114.0213417,22.63478661
10743,114.0213417,22.63478661
10744,114.0213417,22.63478661
10745,114.1203709,22.59595002
10746,114.1203709,22.59595002
10747,114.1203709,22.59595002
10748,114.0661529,22.61863264
10749,114.0661529,22.61863264
10750,114.0661529,22.61863264
10751,114.0451706,22.51174816
10752,114.0451706,22.51174816
10753,114.0451706,22.51174816
10754,114.0617118,22.54164569
10755,114.0617118,22.54164569
10756,114.0617118,22.54164569
10757,113.9206165,22.51932572
10758,113.9206165,22.51932572
10759,113.9206165,22.51932572
10760,114.1315695,22.60643929
10761,114.1315695,22.60643929
10762,114.1315695,22.60643929
10763,113.993116,22.59373235
10764,113.993116,22.59373235
10765,113.993116,22.59373235
10766,113.9213038,22.5238211
10767,113.9213038,22.5238211
10768,113.9213038,22.5238211
10769,113.8826033,22.55538645
10770,113.8826033,22.55538645
10771,113.8826033,22.55538645
10772,114.1245297,22.57408031
10773,114.1245297,22.57408031
10774,114.1245297,22.57408031
10775,114.0386285,22.55495065
10776,114.0386285,22.55495065
10777,114.0386285,22.55495065
10778,113.8270988,22.77309735
10779,113.8270988,22.77309735
10780,113.8270988,22.77309735
10781,114.1302009,22.54673799
10782,114.1302009,22.54673799
10783,114.1302009,22.54673799
10784,114.3411705,22.68281434
10785,114.3411705,22.68281434
10786,114.3411705,22.68281434
10787,114.0805462,22.5528208
10788,114.0805462,22.5528208
10789,114.0805462,22.5528208
10790,114.1063035,22.60805859
10791,114.1063035,22.60805859
10792,114.1063035,22.60805859
10793,114.1029863,22.59680773
10794,114.1029863,22.59680773
10795,114.1029863,22.59680773
10796,113.9206165,22.51932572
10797,113.9206165,22.51932572
10798,113.9206165,22.51932572
10799,114.1103352,22.68648221
10800,114.1103352,22.68648221
10801,114.1103352,22.68648221
10802,113.8556547,22.57802118
10803,113.8556547,22.57802118
10804,113.8556547,22.57802118
10805,114.1237946,22.57070825
10806,114.1237946,22.57070825
10807,114.1237946,22.57070825
10808,113.8940988,22.77962149
10809,113.8940988,22.77962149
10810,113.8940988,22.77962149
10811,113.9360299,22.74693106
10812,113.9360299,22.74693106
10813,113.9360299,22.74693106
10814,114.1354799,22.57894241
10815,114.1354799,22.57894241
10816,114.1354799,22.57894241
10817,114.0126279,22.63442864
10818,114.0126279,22.63442864
10819,114.0126279,22.63442864
10820,113.8282306,22.78595423
10821,113.8282306,22.78595423
10822,113.8282306,22.78595423
10823,114.1178066,22.60123914
10824,114.1178066,22.60123914
10825,114.1178066,22.60123914
10826,114.1298848,22.68634625
10827,114.1298848,22.68634625
10828,114.1298848,22.68634625
10829,114.2078712,22.6531411
10830,114.2078712,22.6531411
10831,114.2078712,22.6531411
10832,113.883369,22.59400215
10833,113.883369,22.59400215
10834,113.883369,22.59400215
10835,114.1151491,22.69657187
10836,114.1151491,22.69657187
10837,114.1151491,22.69657187
10838,114.2325281,22.72728864
10839,114.2325281,22.72728864
10840,114.2325281,22.72728864
10841,114.0527125,22.69690619
10842,114.0527125,22.69690619
10843,114.0527125,22.69690619
10844,114.2341293,22.73357275
10845,114.2341293,22.73357275
10846,114.2341293,22.73357275
10847,114.1277981,22.58868764
10848,114.1277981,22.58868764
10849,114.1277981,22.58868764
10850,113.8361658,22.64005263
10851,113.8361658,22.64005263
10852,113.8361658,22.64005263
10853,114.3354208,22.70099604
10854,114.3354208,22.70099604
10855,114.3354208,22.70099604
10856,113.8874063,22.55910003
10857,113.8874063,22.55910003
10858,113.8874063,22.55910003
10859,114.1782169,22.65210551
10860,114.1782169,22.65210551
10861,114.1782169,22.65210551
10862,114.1023868,22.54818169
10863,114.1023868,22.54818169
10864,114.1023868,22.54818169
10865,113.8880662,22.59094183
10866,113.8880662,22.59094183
10867,113.8880662,22.59094183
10868,113.8771498,22.58317542
10869,113.8771498,22.58317542
10870,113.8771498,22.58317542
10871,114.0154736,22.65448952
10872,114.0154736,22.65448952
10873,114.0154736,22.65448952
10874,114.238708,22.70154264
10875,114.238708,22.70154264
10876,114.238708,22.70154264
10877,113.7721529,22.6885906
10878,113.7721529,22.6885906
10879,113.7721529,22.6885906
10880,113.9137794,22.55581774
10881,113.9137794,22.55581774
10882,113.9137794,22.55581774
10883,113.8866185,22.54924298
10884,113.8866185,22.54924298
10885,113.8866185,22.54924298
10886,113.9062106,22.53650882
10887,113.9062106,22.53650882
10888,113.9062106,22.53650882
10889,114.0225741,22.52481831
10890,114.0225741,22.52481831
10891,114.0225741,22.52481831
10892,113.9727779,22.56181651
10893,113.9727779,22.56181651
10894,113.9727779,22.56181651
10895,114.0737102,22.53895916
10896,114.0737102,22.53895916
10897,114.0737102,22.53895916
10898,114.0278292,22.66347045
10899,114.0278292,22.66347045
10900,114.0278292,22.66347045
10901,113.8746316,22.55197004
10902,113.8746316,22.55197004
10903,113.8746316,22.55197004
10904,113.8624756,22.5662248
10905,113.8624756,22.5662248
10906,113.8624756,22.5662248
10907,113.8772696,22.56713794
10908,113.8772696,22.56713794
10909,113.8772696,22.56713794
10910,113.8771498,22.58317542
10911,113.8771498,22.58317542
10912,113.8771498,22.58317542
10913,114.124439,22.66141297
10914,114.124439,22.66141297
10915,114.124439,22.66141297
10916,114.1928299,22.64789934
10917,114.1928299,22.64789934
10918,114.1928299,22.64789934
10919,114.1219544,22.54206436
10920,114.1219544,22.54206436
10921,114.1219544,22.54206436
10922,114.0265208,22.53258663
10923,114.0265208,22.53258663
10924,114.0265208,22.53258663
10925,114.2232146,22.68026417
10926,114.2232146,22.68026417
10927,114.2232146,22.68026417
10928,113.922359,22.52020784
10929,113.922359,22.52020784
10930,113.922359,22.52020784
10931,114.2570457,22.73647931
10932,114.2570457,22.73647931
10933,114.2570457,22.73647931
10934,114.0212973,22.62184475
10935,114.0212973,22.62184475
10936,114.0212973,22.62184475
10937,113.8988418,22.56670695
10938,113.8988418,22.56670695
10939,113.8988418,22.56670695
10940,113.886871,22.57638403
10941,113.886871,22.57638403
10942,113.886871,22.57638403
10943,114.1521654,22.62244737
10944,114.1521654,22.62244737
10945,114.1521654,22.62244737
10946,113.8778201,22.58583875
10947,113.8778201,22.58583875
10948,113.8778201,22.58583875
10949,114.037073,22.61509883
10950,114.037073,22.61509883
10951,114.037073,22.61509883
10952,114.0518669,22.60421052
10953,114.0518669,22.60421052
10954,114.0518669,22.60421052
10955,113.8847797,22.57238172
10956,113.8847797,22.57238172
10957,113.8847797,22.57238172
10958,114.1720306,22.64868879
10959,114.1720306,22.64868879
10960,114.1720306,22.64868879
10961,114.063936,22.54700848
10962,114.063936,22.54700848
10963,114.063936,22.54700848
10964,114.0224392,22.63876677
10965,114.0224392,22.63876677
10966,114.0224392,22.63876677
10967,114.2999413,22.76820291
10968,114.2999413,22.76820291
10969,114.2999413,22.76820291
10970,113.8347229,22.78113656
10971,113.8347229,22.78113656
10972,113.8347229,22.78113656
10973,114.2751117,22.74890723
10974,114.2751117,22.74890723
10975,114.2751117,22.74890723
10976,113.817215,22.77157357
10977,113.817215,22.77157357
10978,113.817215,22.77157357
10979,113.993116,22.59373235
10980,113.993116,22.59373235
10981,113.993116,22.59373235
10982,114.1351301,22.58489774
10983,114.1351301,22.58489774
10984,114.1351301,22.58489774
10985,113.8257284,22.65217284
10986,113.8257284,22.65217284
10987,113.8257284,22.65217284
10988,114.0348019,22.67808826
10989,114.0348019,22.67808826
10990,114.0348019,22.67808826
10991,114.3239581,22.68326099
10992,114.3239581,22.68326099
10993,114.3239581,22.68326099
10994,113.9337326,22.76402951
10995,113.9337326,22.76402951
10996,113.9337326,22.76402951
10997,114.2751117,22.74890723
10998,114.2751117,22.74890723
10999,114.2751117,22.74890723
11000,114.1234008,22.62789153
11001,114.1234008,22.62789153
11002,114.1234008,22.62789153
11003,113.9243591,22.73817724
11004,113.9243591,22.73817724
11005,113.9243591,22.73817724
11006,114.3298608,22.67928296
11007,114.3298608,22.67928296
11008,114.3298608,22.67928296
11009,113.9321822,22.52669891
11010,113.9321822,22.52669891
11011,113.9321822,22.52669891
11012,114.104608,22.57488543
11013,114.104608,22.57488543
11014,114.104608,22.57488543
11015,113.9254412,22.49806383
11016,113.9254412,22.49806383
11017,113.9254412,22.49806383
11018,113.8729908,22.56690739
11019,113.8729908,22.56690739
11020,113.8729908,22.56690739
11021,114.0499952,22.60340822
11022,114.0499952,22.60340822
11023,114.0499952,22.60340822
11024,113.8236042,22.71840044
11025,113.8236042,22.71840044
11026,113.8236042,22.71840044
11027,114.2158332,22.72542769
11028,114.2158332,22.72542769
11029,114.2158332,22.72542769
11030,113.8979427,22.56079451
11031,113.8979427,22.56079451
11032,113.8979427,22.56079451
11033,113.8482746,22.57086139
11034,113.8482746,22.57086139
11035,113.8482746,22.57086139
11036,114.3337922,22.6956631
11037,114.3337922,22.6956631
11038,114.3337922,22.6956631
11039,113.8929912,22.58353792
11040,113.8929912,22.58353792
11041,113.8929912,22.58353792
11042,114.1172407,22.63049964
11043,114.1172407,22.63049964
11044,114.1172407,22.63049964
11045,114.1125384,22.59592024
11046,114.1125384,22.59592024
11047,114.1125384,22.59592024
11048,113.8652014,22.5862659
11049,113.8652014,22.5862659
11050,113.8652014,22.5862659
11051,114.0182988,22.63196421
11052,114.0182988,22.63196421
11053,114.0182988,22.63196421
11054,113.9271505,22.55198567
11055,113.9271505,22.55198567
11056,113.9271505,22.55198567
11057,113.8464461,22.59849596
11058,113.8464461,22.59849596
11059,113.8464461,22.59849596
11060,114.1369298,22.56452266
11061,114.1369298,22.56452266
11062,114.1369298,22.56452266
11063,113.8866185,22.54924298
11064,113.8866185,22.54924298
11065,113.8866185,22.54924298
11066,114.048206,22.54668049
11067,114.048206,22.54668049
11068,114.048206,22.54668049
11069,114.1392355,22.57976
11070,114.1392355,22.57976
11071,114.1392355,22.57976
11072,114.1369357,22.60481852
11073,114.1369357,22.60481852
11074,114.1369357,22.60481852
11075,114.1220831,22.59238119
11076,114.1220831,22.59238119
11077,114.1220831,22.59238119
11078,114.2990902,22.72391568
11079,114.2990902,22.72391568
11080,114.2990902,22.72391568
11081,113.8591147,22.57989424
11082,113.8591147,22.57989424
11083,113.8591147,22.57989424
11084,114.1086432,22.61121413
11085,114.1086432,22.61121413
11086,114.1086432,22.61121413
11087,114.1337266,22.61583575
11088,114.1337266,22.61583575
11089,114.1337266,22.61583575
11090,113.8143349,22.69694457
11091,113.8143349,22.69694457
11092,113.8143349,22.69694457
11093,114.0134819,22.6269261
11094,114.0134819,22.6269261
11095,114.0134819,22.6269261
11096,114.1736769,22.5659405
11097,114.1736769,22.5659405
11098,114.1736769,22.5659405
11099,114.1203709,22.59595002
11100,114.1203709,22.59595002
11101,114.1203709,22.59595002
11102,114.1103352,22.68648221
11103,114.1103352,22.68648221
11104,114.1103352,22.68648221
11105,114.1258379,22.55414779
11106,114.1258379,22.55414779
11107,114.1258379,22.55414779
11108,114.3840416,22.71104477
11109,114.3840416,22.71104477
11110,114.3840416,22.71104477
11111,113.8564484,22.62003008
11112,113.8564484,22.62003008
11113,113.8564484,22.62003008
11114,114.2021686,22.69935561
11115,114.2021686,22.69935561
11116,114.2021686,22.69935561
11117,114.3345937,22.68546468
11118,114.3345937,22.68546468
11119,114.3345937,22.68546468
11120,114.1757151,22.6364007
11121,114.1757151,22.6364007
11122,114.1757151,22.6364007
11123,114.0496003,22.59798946
11124,114.0496003,22.59798946
11125,114.0496003,22.59798946
11126,114.2146226,22.73517897
11127,114.2146226,22.73517897
11128,114.2146226,22.73517897
11129,114.0624727,22.62353595
11130,114.0624727,22.62353595
11131,114.0624727,22.62353595
11132,113.9383125,22.57746684
11133,113.9383125,22.57746684
11134,113.9383125,22.57746684
11135,114.0301127,22.52337261
11136,114.0301127,22.52337261
11137,114.0301127,22.52337261
11138,113.9151198,22.77292533
11139,113.9151198,22.77292533
11140,113.9151198,22.77292533
11141,114.1063035,22.60805859
11142,114.1063035,22.60805859
11143,114.1063035,22.60805859
11144,114.3337922,22.6956631
11145,114.3337922,22.6956631
11146,114.3337922,22.6956631
11147,114.2146226,22.73517897
11148,114.2146226,22.73517897
11149,114.2146226,22.73517897
11150,114.007117,22.60084288
11151,114.007117,22.60084288
11152,114.007117,22.60084288
11153,114.0380729,22.65203364
11154,114.0380729,22.65203364
11155,114.0380729,22.65203364
11156,114.1219544,22.54206436
11157,114.1219544,22.54206436
11158,114.1219544,22.54206436
11159,113.8963327,22.58379126
11160,113.8963327,22.58379126
11161,113.8963327,22.58379126
11162,114.3900155,22.74441126
11163,114.3900155,22.74441126
11164,114.3900155,22.74441126
11165,114.0619709,22.69241265
11166,114.0619709,22.69241265
11167,114.0619709,22.69241265
11168,113.8740527,22.59011904
11169,113.8740527,22.59011904
11170,113.8740527,22.59011904
11171,113.8268095,22.64682811
11172,113.8268095,22.64682811
11173,113.8268095,22.64682811
11174,114.2164448,22.72955162
11175,114.2164448,22.72955162
11176,114.2164448,22.72955162
11177,113.8846557,22.56130469
11178,113.8846557,22.56130469
11179,113.8846557,22.56130469
11180,113.8886117,22.77684509
11181,113.8886117,22.77684509
11182,113.8886117,22.77684509
11183,113.979472,22.5621445
11184,113.979472,22.5621445
11185,113.979472,22.5621445
11186,113.9091002,22.52678535
11187,113.9091002,22.52678535
11188,113.9091002,22.52678535
11189,114.116775,22.57874888
11190,114.116775,22.57874888
11191,114.116775,22.57874888
11192,114.1187027,22.57398636
11193,114.1187027,22.57398636
11194,114.1187027,22.57398636
11195,113.9218497,22.53599972
11196,113.9218497,22.53599972
11197,113.9218497,22.53599972
11198,114.2200589,22.67903175
11199,114.2200589,22.67903175
11200,114.2200589,22.67903175
11201,113.8865032,22.57412312
11202,113.8865032,22.57412312
11203,113.8865032,22.57412312
11204,113.9767135,22.5617285
11205,113.9767135,22.5617285
11206,113.9767135,22.5617285
11207,113.8854816,22.58430443
11208,113.8854816,22.58430443
11209,113.8854816,22.58430443
11210,113.8828341,22.76829712
11211,113.8828341,22.76829712
11212,113.8828341,22.76829712
11213,114.0684466,22.57172139
11214,114.0684466,22.57172139
11215,114.0684466,22.57172139
11216,114.0348884,22.5543998
11217,114.0348884,22.5543998
11218,114.0348884,22.5543998
11219,114.0822683,22.55456271
11220,114.0822683,22.55456271
11221,114.0822683,22.55456271
11222,114.021228,22.53092009
11223,114.021228,22.53092009
11224,114.021228,22.53092009
11225,114.029352,22.64951895
11226,114.029352,22.64951895
11227,114.029352,22.64951895
11228,113.9512853,22.55026759
11229,113.9512853,22.55026759
11230,113.9512853,22.55026759
11231,113.848971,22.61149351
11232,113.848971,22.61149351
11233,113.848971,22.61149351
11234,114.1002178,22.54785762
11235,114.1002178,22.54785762
11236,114.1002178,22.54785762
11237,114.2618871,22.72814276
11238,114.2618871,22.72814276
11239,114.2618871,22.72814276
11240,113.8846557,22.56130469
11241,113.8846557,22.56130469
11242,113.8846557,22.56130469
11243,114.1056055,22.55178546
11244,114.1056055,22.55178546
11245,114.1056055,22.55178546
11246,114.0822853,22.63028795
11247,114.0822853,22.63028795
11248,114.0822853,22.63028795
11249,114.4024605,22.6380323
11250,114.4024605,22.6380323
11251,114.4024605,22.6380323
11252,114.1167624,22.56310054
11253,114.1167624,22.56310054
11254,114.1167624,22.56310054
11255,114.1727868,22.6443289
11256,114.1727868,22.6443289
11257,114.1727868,22.6443289
11258,114.2273386,22.69887747
11259,114.2273386,22.69887747
11260,114.2273386,22.69887747
11261,114.2333796,22.74669721
11262,114.2333796,22.74669721
11263,114.2333796,22.74669721
11264,114.3246862,22.68515792
11265,114.3246862,22.68515792
11266,114.3246862,22.68515792
11267,114.1055723,22.62082856
11268,114.1055723,22.62082856
11269,114.1055723,22.62082856
11270,114.0283921,22.6298931
11271,114.0283921,22.6298931
11272,114.0283921,22.6298931
11273,114.2289084,22.72308742
11274,114.2289084,22.72308742
11275,114.2289084,22.72308742
11276,113.8960551,22.5573764
11277,113.8960551,22.5573764
11278,113.8960551,22.5573764
11279,114.0623047,22.57298812
11280,114.0623047,22.57298812
11281,114.0623047,22.57298812
11282,114.0560703,22.51722626
11283,114.0560703,22.51722626
11284,114.0560703,22.51722626
11285,114.4090079,22.63359562
11286,114.4090079,22.63359562
11287,114.4090079,22.63359562
11288,113.9327439,22.51752828
11289,113.9327439,22.51752828
11290,113.9327439,22.51752828
11291,114.0798873,22.54725817
11292,114.0798873,22.54725817
11293,114.0798873,22.54725817
11294,113.8594394,22.61901935
11295,113.8594394,22.61901935
11296,113.8594394,22.61901935
11297,113.8213466,22.68751168
11298,113.8213466,22.68751168
11299,113.8213466,22.68751168
11300,114.2122946,22.72380437
11301,114.2122946,22.72380437
11302,114.2122946,22.72380437
11303,114.1720306,22.64868879
11304,114.1720306,22.64868879
11305,114.1720306,22.64868879
11306,114.1335832,22.62485819
11307,114.1335832,22.62485819
11308,114.1335832,22.62485819
11309,114.025783,22.64965565
11310,114.025783,22.64965565
11311,114.025783,22.64965565
11312,114.1762171,22.64703616
11313,114.1762171,22.64703616
11314,114.1762171,22.64703616
11315,114.0560976,22.60770345
11316,114.0560976,22.60770345
11317,114.0560976,22.60770345
11318,113.9210812,22.49246719
11319,113.9210812,22.49246719
11320,113.9210812,22.49246719
11321,114.1245297,22.57408031
11322,114.1245297,22.57408031
11323,114.1245297,22.57408031
11324,114.2116775,22.71566268
11325,114.2116775,22.71566268
11326,114.2116775,22.71566268
11327,114.0397387,22.53194191
11328,114.0397387,22.53194191
11329,114.0397387,22.53194191
11330,114.3573882,22.68876983
11331,114.3573882,22.68876983
11332,114.3573882,22.68876983
11333,114.0499952,22.60340822
11334,114.0499952,22.60340822
11335,114.0499952,22.60340822
11336,114.135555,22.60315924
11337,114.135555,22.60315924
11338,114.135555,22.60315924
11339,113.8016913,22.72411911
11340,113.8016913,22.72411911
11341,113.8016913,22.72411911
11342,113.9396419,22.74453187
11343,113.9396419,22.74453187
11344,113.9396419,22.74453187
11345,113.843812,22.78331101
11346,113.843812,22.78331101
11347,113.843812,22.78331101
11348,113.9174436,22.5158805
11349,113.9174436,22.5158805
11350,113.9174436,22.5158805
11351,114.079839,22.54379355
11352,114.079839,22.54379355
11353,114.079839,22.54379355
11354,113.817215,22.77157357
11355,113.817215,22.77157357
11356,113.817215,22.77157357
11357,114.1017136,22.57259824
11358,114.1017136,22.57259824
11359,114.1017136,22.57259824
11360,114.2375488,22.729688
11361,114.2375488,22.729688
11362,114.2375488,22.729688
11363,114.3246862,22.68515792
11364,114.3246862,22.68515792
11365,114.3246862,22.68515792
11366,114.1351301,22.58489774
11367,114.1351301,22.58489774
11368,114.1351301,22.58489774
11369,114.1330261,22.6173389
11370,114.1330261,22.6173389
11371,114.1330261,22.6173389
11372,114.144408,22.61981457
11373,114.144408,22.61981457
11374,114.144408,22.61981457
11375,113.9767135,22.5617285
11376,113.9767135,22.5617285
11377,113.9767135,22.5617285
11378,114.2687658,22.72622812
11379,114.2687658,22.72622812
11380,114.2687658,22.72622812
11381,114.2538351,22.73217567
11382,114.2538351,22.73217567
11383,114.2538351,22.73217567
11384,113.9383125,22.57746684
11385,113.9383125,22.57746684
11386,113.9383125,22.57746684
11387,114.1099815,22.53958395
11388,114.1099815,22.53958395
11389,114.1099815,22.53958395
11390,114.0759329,22.53834309
11391,114.0759329,22.53834309
11392,114.0759329,22.53834309
11393,113.9740354,22.55746462
11394,113.9740354,22.55746462
11395,113.9740354,22.55746462
11396,114.1017136,22.57259824
11397,114.1017136,22.57259824
11398,114.1017136,22.57259824
11399,114.0634647,22.71861803
11400,114.0634647,22.71861803
11401,114.0634647,22.71861803
11402,114.2146226,22.73517897
11403,114.2146226,22.73517897
11404,114.2146226,22.73517897
11405,113.9517906,22.56079444
11406,113.9517906,22.56079444
11407,113.9517906,22.56079444
11408,114.0277042,22.535769
11409,114.0277042,22.535769
11410,114.0277042,22.535769
11411,113.9185713,22.50072078
11412,113.9185713,22.50072078
11413,113.9185713,22.50072078
11414,114.2771994,22.76753352
11415,114.2771994,22.76753352
11416,114.2771994,22.76753352
11417,114.103947,22.55162521
11418,114.103947,22.55162521
11419,114.103947,22.55162521
11420,114.4039807,22.64005942
11421,114.4039807,22.64005942
11422,114.4039807,22.64005942
11423,114.021228,22.53092009
11424,114.021228,22.53092009
11425,114.021228,22.53092009
11426,113.8464461,22.59849596
11427,113.8464461,22.59849596
11428,113.8464461,22.59849596
11429,114.029352,22.64951895
11430,114.029352,22.64951895
11431,114.029352,22.64951895
11432,113.8826033,22.55538645
11433,113.8826033,22.55538645
11434,113.8826033,22.55538645
11435,113.8697869,22.56524438
11436,113.8697869,22.56524438
11437,113.8697869,22.56524438
11438,114.2044037,22.65303021
11439,114.2044037,22.65303021
11440,114.2044037,22.65303021
11441,114.0451706,22.51174816
11442,114.0451706,22.51174816
11443,114.0451706,22.51174816
11444,113.883369,22.59400215
11445,113.883369,22.59400215
11446,113.883369,22.59400215
11447,113.8347229,22.78113656
11448,113.8347229,22.78113656
11449,113.8347229,22.78113656
11450,114.3573882,22.68876983
11451,114.3573882,22.68876983
11452,114.3573882,22.68876983
11453,114.2507345,22.72444121
11454,114.2507345,22.72444121
11455,114.2507345,22.72444121
11456,113.890255,22.50393848
11457,113.890255,22.50393848
11458,113.890255,22.50393848
11459,114.2304546,22.72647858
11460,114.2304546,22.72647858
11461,114.2304546,22.72647858
11462,114.2293875,22.55232667
11463,114.2293875,22.55232667
11464,114.2293875,22.55232667
11465,114.3265685,22.67727231
11466,114.3265685,22.67727231
11467,114.3265685,22.67727231
11468,113.8154939,22.76043031
11469,113.8154939,22.76043031
11470,113.8154939,22.76043031
11471,114.3871403,22.71081409
11472,114.3871403,22.71081409
11473,114.3871403,22.71081409
11474,114.058055,22.69512613
11475,114.058055,22.69512613
11476,114.058055,22.69512613
11477,114.1192687,22.55819955
11478,114.1192687,22.55819955
11479,114.1192687,22.55819955
11480,114.1108458,22.61624122
11481,114.1108458,22.61624122
11482,114.1108458,22.61624122
11483,114.1298848,22.68634625
11484,114.1298848,22.68634625
11485,114.1298848,22.68634625
11486,113.8591147,22.57989424
11487,113.8591147,22.57989424
11488,113.8591147,22.57989424
11489,114.116775,22.57874888
11490,114.116775,22.57874888
11491,114.116775,22.57874888
11492,113.8936399,22.76805679
11493,113.8936399,22.76805679
11494,113.8936399,22.76805679
11495,113.8470556,22.6072369
11496,113.8470556,22.6072369
11497,113.8470556,22.6072369
11498,114.0204046,22.53807139
11499,114.0204046,22.53807139
11500,114.0204046,22.53807139
11501,114.0367893,22.61215185
11502,114.0367893,22.61215185
11503,114.0367893,22.61215185
11504,113.88068,22.54759468
11505,113.88068,22.54759468
11506,113.88068,22.54759468
11507,113.8573938,22.55802078
11508,113.8573938,22.55802078
11509,113.8573938,22.55802078
11510,114.037073,22.61509883
11511,114.037073,22.61509883
11512,114.037073,22.61509883
11513,114.1782169,22.65210551
11514,114.1782169,22.65210551
11515,114.1782169,22.65210551
11516,114.0261157,22.63404516
11517,114.0261157,22.63404516
11518,114.0261157,22.63404516
11519,114.1506243,22.55492628
11520,114.1506243,22.55492628
11521,114.1506243,22.55492628
11522,113.8933719,22.5757923
11523,113.8933719,22.5757923
11524,113.8933719,22.5757923
11525,113.9031903,22.57336645
11526,113.9031903,22.57336645
11527,113.9031903,22.57336645
11528,113.8846552,22.58885046
11529,113.8846552,22.58885046
11530,113.8846552,22.58885046
11531,113.8998904,22.580372
11532,113.8998904,22.580372
11533,113.8998904,22.580372
11534,113.8846552,22.58885046
11535,113.8846552,22.58885046
11536,113.8846552,22.58885046
11537,114.3042553,22.60337255
11538,114.3042553,22.60337255
11539,114.3042553,22.60337255
11540,113.8573938,22.55802078
11541,113.8573938,22.55802078
11542,113.8573938,22.55802078
11543,113.979472,22.5621445
11544,113.979472,22.5621445
11545,113.979472,22.5621445
11546,113.9599954,22.53801419
11547,113.9599954,22.53801419
11548,113.9599954,22.53801419
11549,114.159033,22.61719484
11550,114.159033,22.61719484
11551,114.159033,22.61719484
11552,114.1149586,22.53830507
11553,114.1149586,22.53830507
11554,114.1149586,22.53830507
11555,113.9299459,22.74871131
11556,113.9299459,22.74871131
11557,113.9299459,22.74871131
11558,113.8295056,22.71524041
11559,113.8295056,22.71524041
11560,113.8295056,22.71524041
11561,114.1357676,22.61672765
11562,114.1357676,22.61672765
11563,114.1357676,22.61672765
11564,114.1037883,22.55407365
11565,114.1037883,22.55407365
11566,114.1037883,22.55407365
11567,114.2751117,22.74890723
11568,114.2751117,22.74890723
11569,114.2751117,22.74890723
11570,114.0225579,22.60437566
11571,114.0225579,22.60437566
11572,114.0225579,22.60437566
11573,113.924989,22.50836662
11574,113.924989,22.50836662
11575,113.924989,22.50836662
11576,114.025815,22.64293203
11577,114.025815,22.64293203
11578,114.025815,22.64293203
11579,113.9225972,22.50748663
11580,113.9225972,22.50748663
11581,113.9225972,22.50748663
11582,114.1782169,22.65210551
11583,114.1782169,22.65210551
11584,114.1782169,22.65210551
11585,113.9211362,22.49684441
11586,113.9211362,22.49684441
11587,113.9211362,22.49684441
11588,114.0660873,22.62543468
11589,114.0660873,22.62543468
11590,114.0660873,22.62543468
11591,114.0311193,22.66163265
11592,114.0311193,22.66163265
11593,114.0311193,22.66163265
11594,113.8511874,22.57309821
11595,113.8511874,22.57309821
11596,113.8511874,22.57309821
11597,114.0725556,22.53082869
11598,114.0725556,22.53082869
11599,114.0725556,22.53082869
11600,114.2642784,22.69275403
11601,114.2642784,22.69275403
11602,114.2642784,22.69275403
11603,114.0619709,22.69241265
11604,114.0619709,22.69241265
11605,114.0619709,22.69241265
11606,114.1727868,22.6443289
11607,114.1727868,22.6443289
11608,114.1727868,22.6443289
11609,114.0403301,22.5338741
11610,114.0403301,22.5338741
11611,114.0403301,22.5338741
11612,114.025815,22.64293203
11613,114.025815,22.64293203
11614,114.025815,22.64293203
11615,114.1278678,22.55997049
11616,114.1278678,22.55997049
11617,114.1278678,22.55997049
11618,113.8507985,22.7636276
11619,113.8507985,22.7636276
11620,113.8507985,22.7636276
11621,114.2579837,22.68510514
11622,114.2579837,22.68510514
11623,114.2579837,22.68510514
11624,113.8539062,22.57822354
11625,113.8539062,22.57822354
11626,113.8539062,22.57822354
11627,113.8938829,22.55817388
11628,113.8938829,22.55817388
11629,113.8938829,22.55817388
11630,114.0358617,22.54489447
11631,114.0358617,22.54489447
11632,114.0358617,22.54489447
11633,113.8270988,22.77309735
11634,113.8270988,22.77309735
11635,113.8270988,22.77309735
11636,113.8885816,22.57839234
11637,113.8885816,22.57839234
11638,113.8885816,22.57839234
11639,114.024742,22.65777296
11640,114.024742,22.65777296
11641,114.024742,22.65777296
11642,114.2159068,22.69932397
11643,114.2159068,22.69932397
11644,114.2159068,22.69932397
11645,113.8573938,22.55802078
11646,113.8573938,22.55802078
11647,113.8573938,22.55802078
11648,114.2590034,22.71962253
11649,114.2590034,22.71962253
11650,114.2590034,22.71962253
11651,114.1306867,22.60230633
11652,114.1306867,22.60230633
11653,114.1306867,22.60230633
11654,114.0729145,22.65192979
11655,114.0729145,22.65192979
11656,114.0729145,22.65192979
11657,113.9254412,22.49806383
11658,113.9254412,22.49806383
11659,113.9254412,22.49806383
11660,113.8556547,22.57802118
11661,113.8556547,22.57802118
11662,113.8556547,22.57802118
11663,114.069169,22.61745259
11664,114.069169,22.61745259
11665,114.069169,22.61745259
11666,114.3246862,22.68515792
11667,114.3246862,22.68515792
11668,114.3246862,22.68515792
11669,114.0270318,22.64049941
